,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0784313725490196,0.0392156862745098,0.11764705882352941,0.0784313725490196,0.0392156862745098,0.0,0.11764705882352941,0.0196078431372549,0.13725490196078433,0.09803921568627451,0.0392156862745098,0.0784313725490196,0.058823529411764705,0.0196078431372549,0.058823529411764705,0.0196078431372549
1,0.08571428571428572,0.05714285714285714,0.08571428571428572,0.04285714285714286,0.07142857142857142,0.0,0.1,0.05714285714285714,0.15714285714285714,0.07142857142857142,0.08571428571428572,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.07142857142857142
2,0.02857142857142857,0.1,0.0,0.02857142857142857,0.08571428571428572,0.04285714285714286,0.1,0.0,0.2,0.014285714285714285,0.11428571428571428,0.014285714285714285,0.05714285714285714,0.07142857142857142,0.08571428571428572,0.05714285714285714
3,0.024390243902439025,0.024390243902439025,0.06097560975609756,0.024390243902439025,0.07317073170731707,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.2682926829268293,0.10975609756097561,0.04878048780487805,0.04878048780487805,0.012195121951219513,0.06097560975609756,0.0975609756097561,0.0975609756097561
4,0.010752688172043012,0.021505376344086023,0.03225806451612903,0.06451612903225806,0.010752688172043012,0.03225806451612903,0.021505376344086023,0.03225806451612903,0.4731182795698925,0.07526881720430108,0.0967741935483871,0.010752688172043012,0.043010752688172046,0.010752688172043012,0.06451612903225806,0.0
5,0.08571428571428572,0.05714285714285714,0.08571428571428572,0.04285714285714286,0.07142857142857142,0.0,0.1,0.05714285714285714,0.15714285714285714,0.07142857142857142,0.08571428571428572,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.07142857142857142
6,0.11764705882352941,0.047058823529411764,0.08235294117647059,0.011764705882352941,0.09411764705882353,0.0,0.07058823529411765,0.058823529411764705,0.08235294117647059,0.058823529411764705,0.058823529411764705,0.03529411764705882,0.011764705882352941,0.11764705882352941,0.03529411764705882,0.11764705882352941
7,0.04918032786885246,0.06557377049180328,0.04918032786885246,0.11475409836065574,0.04918032786885246,0.04918032786885246,0.04918032786885246,0.0,0.16393442622950818,0.09836065573770492,0.08196721311475409,0.03278688524590164,0.04918032786885246,0.06557377049180328,0.01639344262295082,0.06557377049180328
8,0.11764705882352941,0.047058823529411764,0.08235294117647059,0.011764705882352941,0.09411764705882353,0.0,0.07058823529411765,0.058823529411764705,0.08235294117647059,0.058823529411764705,0.058823529411764705,0.03529411764705882,0.011764705882352941,0.11764705882352941,0.03529411764705882,0.11764705882352941
9,0.010752688172043012,0.021505376344086023,0.03225806451612903,0.06451612903225806,0.010752688172043012,0.03225806451612903,0.021505376344086023,0.03225806451612903,0.4731182795698925,0.07526881720430108,0.0967741935483871,0.010752688172043012,0.043010752688172046,0.010752688172043012,0.06451612903225806,0.0
10,0.043478260869565216,0.07246376811594203,0.07246376811594203,0.08695652173913043,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043,0.15942028985507245,0.11594202898550725,0.028985507246376812,0.057971014492753624,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.08695652173913043
11,0.02247191011235955,0.033707865168539325,0.02247191011235955,0.10112359550561797,0.056179775280898875,0.056179775280898875,0.06741573033707865,0.02247191011235955,0.19101123595505617,0.10112359550561797,0.02247191011235955,0.033707865168539325,0.07865168539325842,0.033707865168539325,0.056179775280898875,0.10112359550561797
12,0.024390243902439025,0.024390243902439025,0.06097560975609756,0.024390243902439025,0.07317073170731707,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.2682926829268293,0.10975609756097561,0.04878048780487805,0.04878048780487805,0.012195121951219513,0.06097560975609756,0.0975609756097561,0.0975609756097561
13,0.04918032786885246,0.06557377049180328,0.04918032786885246,0.11475409836065574,0.04918032786885246,0.04918032786885246,0.04918032786885246,0.0,0.16393442622950818,0.09836065573770492,0.08196721311475409,0.03278688524590164,0.04918032786885246,0.06557377049180328,0.01639344262295082,0.06557377049180328
